responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,error,absError,correct,anchor,alignment,meanError,excludedError,excludedResponseError,meanTime,excludedTime,excludedResponseTime
7.472,67d5b16b8a04206523e7deef,21,46.0,21,2025-04-22 18:30:53.165,1967.0,21,near-aligned,near-anchor,4,1,1,0,1,line,21,C,0.0,0.0,True,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
7.237,67a72a2a346c08cd36e7860a,16,37.0,25,2025-04-22 18:30:54.426,1478.0,25,aligned,anchor,0,0,0,75 and 100,75,pie,16,B,0.0,0.0,True,anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
3.623,62a6c39ce82d993784c0b352,24,86.0,28,2025-04-22 18:30:58.699,2295.0,25,near-aligned,anchor,0,2,0,0 and 25,2,line,24,F,3.0,3.0,False,anchor,unaligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
2.799,62a6c39ce82d993784c0b352,24,87.0,24,2025-04-22 18:31:02.426,2296.0,27,near-aligned,near-anchor,2,2,2,75,46,pie,24,B,-3.0,3.0,False,non-anchor,unaligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
3.445,62a6c39ce82d993784c0b352,24,88.0,28,2025-04-22 18:31:05.333,2297.0,31,near-aligned,far-anchor,6,2,1,50,48,line,24,C,-3.0,3.0,False,non-anchor,unaligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
8.126,67a72a2a346c08cd36e7860a,16,38.0,21,2025-04-22 18:31:01.933,1479.0,23,near-aligned,near-anchor,2,2,2,75,54,line,16,E,-2.0,2.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
27.673,67e47d34f5a37200bfd58c77,10,77.0,27,2025-04-22 18:30:46.922,942.0,28,near-aligned,near-anchor,3,4,2,0,4,pie,10,F,-1.0,1.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
6.27,62a6c39ce82d993784c0b352,24,89.0,25,2025-04-22 18:31:08.858,2298.0,27,far-from-aligned,near-anchor,2,9,2,100,64,line,24,F,-2.0,2.0,False,non-anchor,unaligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
3.88,62a6c39ce82d993784c0b352,24,90.0,28,2025-04-22 18:31:15.298,2299.0,31,far-from-aligned,far-anchor,6,6,1,0,6,line,24,D,-3.0,3.0,False,non-anchor,unaligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
5.634,67e47d34f5a37200bfd58c77,10,78.0,47,2025-04-22 18:31:14.874,943.0,47,aligned,near-anchor,3,0,2,0,0,pie,10,A,0.0,0.0,True,non-anchor,aligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
13.401,67a72a2a346c08cd36e7860a,16,39.0,20,2025-04-22 18:31:10.323,1480.0,25,far-from-aligned,anchor,0,7,0,50 and 75,43,pie,16,A,-5.0,5.0,False,anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
4.672,62a6c39ce82d993784c0b352,24,91.0,60,2025-04-22 18:31:19.267,2300.0,51,near-aligned,far-anchor,1,2,1,100,47,line,24,G,9.0,9.0,False,non-anchor,unaligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
5.624,62a6c39ce82d993784c0b352,24,92.0,65,2025-04-22 18:31:24.033,2301.0,51,far-from-aligned,far-anchor,1,7,1,75,17,pie,24,B,14.0,14.0,False,non-anchor,unaligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
9.795,67e47d34f5a37200bfd58c77,10,79.0,25,2025-04-22 18:31:20.802,944.0,25,near-aligned,anchor,0,4,0,75 and 100,71,line,10,A,0.0,0.0,True,anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
2.932,62a6c39ce82d993784c0b352,24,93.0,35,2025-04-22 18:31:29.765,2302.0,35,aligned,far-anchor,10,0,0,100,65,pie,24,F,0.0,0.0,True,non-anchor,aligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
11.252,67a72a2a346c08cd36e7860a,16,40.0,34,2025-04-22 18:31:23.990,1481.0,34,aligned,far-anchor,9,0,1,50,16,pie,16,G,0.0,0.0,True,non-anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
7.641,62a6c39ce82d993784c0b352,24,94.0,55,2025-04-22 18:31:32.789,2303.0,48,far-from-aligned,near-anchor,2,6,2,50,8,line,24,D,7.0,7.0,False,non-anchor,unaligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
10.146,67e47d34f5a37200bfd58c77,10,80.0,28,2025-04-22 18:31:30.889,945.0,31,near-aligned,far-anchor,6,1,1,75,43,pie,10,C,-3.0,3.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
3.579,62a6c39ce82d993784c0b352,24,95.0,36,2025-04-22 18:31:40.545,2304.0,33,far-from-aligned,far-anchor,8,8,2,75,34,line,24,C,3.0,3.0,False,non-anchor,unaligned,4.114583333333333,included,includedResponse,3.67990625,included,includedResponse
11.272,67a72a2a346c08cd36e7860a,16,41.0,36,2025-04-22 18:31:35.497,1482.0,40,near-aligned,far-anchor,10,1,0,50,9,line,16,E,-4.0,4.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
7.776,67e47d34f5a37200bfd58c77,10,81.0,50,2025-04-22 18:31:41.354,946.0,50,aligned,anchor,0,0,0,0 and 50,0,pie,10,F,0.0,0.0,True,anchor,aligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
9.617,67a72a2a346c08cd36e7860a,16,42.0,15,2025-04-22 18:31:47.035,1483.0,17,near-aligned,far-anchor,8,4,2,0 and 25,4,line,16,G,-2.0,2.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
8.382,67d5b16b8a04206523e7deef,21,48.0,26,2025-04-22 18:31:55.521,1969.0,22,near-aligned,near-anchor,3,3,2,25,6,pie,21,C,4.0,4.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
9.746,67a72a2a346c08cd36e7860a,16,43.0,35,2025-04-22 18:31:56.919,1484.0,31,near-aligned,far-anchor,6,2,1,100,67,pie,16,C,4.0,4.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
22.044,67e47d34f5a37200bfd58c77,10,82.0,30,2025-04-22 18:31:49.433,947.0,27,far-from-aligned,near-anchor,2,5,2,0,5,pie,10,A,3.0,3.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
6.615,67a72a2a346c08cd36e7860a,16,44.0,21,2025-04-22 18:32:06.929,1485.0,17,aligned,far-anchor,8,0,2,0,0,pie,16,A,4.0,4.0,False,non-anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
6.079,67e47d34f5a37200bfd58c77,10,83.0,39,2025-04-22 18:32:11.788,948.0,32,near-aligned,far-anchor,7,1,2,0,1,pie,10,E,7.0,7.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
13.167,67d5b16b8a04206523e7deef,21,49.0,22,2025-04-22 18:32:05.488,1970.0,23,far-from-aligned,near-anchor,2,11,2,50,38,pie,21,B,-1.0,1.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
6.33,67e47d34f5a37200bfd58c77,10,84.0,49,2025-04-22 18:32:20.667,949.0,48,far-from-aligned,near-anchor,2,9,2,75,36,pie,10,C,1.0,1.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
14.109,67a72a2a346c08cd36e7860a,16,45.0,35,2025-04-22 18:32:13.803,1486.0,33,aligned,far-anchor,8,0,2,75,42,pie,16,A,2.0,2.0,False,non-anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
14.402,67d5b16b8a04206523e7deef,21,50.0,15,2025-04-22 18:32:19.496,1971.0,15,far-from-aligned,far-anchor,10,6,0,50,41,pie,21,D,0.0,0.0,True,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
7.517,67e47d34f5a37200bfd58c77,10,85.0,52,2025-04-22 18:32:27.289,950.0,51,aligned,far-anchor,1,0,1,100,49,line,10,G,1.0,1.0,False,non-anchor,aligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
9.741,67a72a2a346c08cd36e7860a,16,46.0,20,2025-04-22 18:32:28.177,1487.0,20,aligned,far-anchor,5,0,0,50,50,line,16,C,0.0,0.0,True,non-anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
15.026,67e47d34f5a37200bfd58c77,10,86.0,40,2025-04-22 18:32:35.125,951.0,39,aligned,far-anchor,11,0,1,50,11,line,10,C,1.0,1.0,False,non-anchor,aligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
11.991,67a72a2a346c08cd36e7860a,16,47.0,20,2025-04-22 18:32:38.184,1488.0,21,far-from-aligned,near-anchor,4,8,1,75,67,pie,16,B,-1.0,1.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
20.468,67d5b16b8a04206523e7deef,21,51.0,38,2025-04-22 18:32:35.537,1972.0,40,far-from-aligned,far-anchor,10,5,0,50,45,pie,21,C,-2.0,2.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
10.838,67a72a2a346c08cd36e7860a,16,48.0,31,2025-04-22 18:32:54.138,1489.0,29,aligned,near-anchor,4,0,1,100,71,pie,16,D,2.0,2.0,False,non-anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
14.564,67e47d34f5a37200bfd58c77,10,87.0,26,2025-04-22 18:32:50.480,952.0,26,aligned,near-anchor,1,0,1,25,25,pie,10,D,0.0,0.0,True,non-anchor,aligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
10.146,67d5b16b8a04206523e7deef,21,52.0,20,2025-04-22 18:32:57.016,1973.0,17,far-from-aligned,far-anchor,8,5,2,25,20,pie,21,B,3.0,3.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
8.041,67a72a2a346c08cd36e7860a,16,49.0,50,2025-04-22 18:33:05.243,1490.0,50,aligned,anchor,0,0,0,25 and 75,25,line,16,A,0.0,0.0,True,anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
8.146,67d5b16b8a04206523e7deef,21,53.0,24,2025-04-22 18:33:08.056,1974.0,24,near-aligned,near-anchor,1,2,1,50,48,pie,21,E,0.0,0.0,True,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
13.883,67e47d34f5a37200bfd58c77,10,88.0,49,2025-04-22 18:33:05.358,953.0,46,near-aligned,near-anchor,4,2,1,25,23,line,10,F,3.0,3.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
9.042,67a72a2a346c08cd36e7860a,16,50.0,20,2025-04-22 18:33:13.548,1491.0,17,far-from-aligned,far-anchor,8,5,2,75,70,pie,16,B,3.0,3.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
12.415,67d5b16b8a04206523e7deef,21,54.0,27,2025-04-22 18:33:17.328,1975.0,30,far-from-aligned,far-anchor,5,5,0,25,30,line,21,C,-3.0,3.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
11.033,67e47d34f5a37200bfd58c77,10,89.0,32,2025-04-22 18:33:19.546,954.0,39,near-aligned,far-anchor,11,2,1,25,23,line,10,A,-7.0,7.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
8.563,67a72a2a346c08cd36e7860a,16,51.0,18,2025-04-22 18:33:22.851,1492.0,18,aligned,far-anchor,7,0,2,100,82,line,16,E,0.0,0.0,True,non-anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
9.316,67a72a2a346c08cd36e7860a,16,52.0,44,2025-04-22 18:33:31.681,1493.0,42,aligned,far-anchor,8,0,2,25,25,line,16,G,2.0,2.0,False,non-anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
13.987,67e47d34f5a37200bfd58c77,10,90.0,35,2025-04-22 18:33:30.893,955.0,37,far-from-aligned,far-anchor,12,6,2,25 and 50,19,pie,10,B,-2.0,2.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
6.008,67a72a2a346c08cd36e7860a,16,53.0,33,2025-04-22 18:33:41.256,1494.0,33,near-aligned,far-anchor,8,4,2,50,54,line,16,E,0.0,0.0,True,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
14.663,67d5b16b8a04206523e7deef,21,55.0,19,2025-04-22 18:33:32.675,1976.0,18,near-aligned,far-anchor,7,2,2,100,80,line,21,C,1.0,1.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
5.57,67e47d34f5a37200bfd58c77,10,91.0,25,2025-04-22 18:33:45.197,956.0,25,aligned,anchor,0,0,0,75 and 100,75,line,10,E,0.0,0.0,True,anchor,aligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
5.987,67a72a2a346c08cd36e7860a,16,54.0,18,2025-04-22 18:33:47.525,1495.0,15,far-from-aligned,far-anchor,10,5,0,75,65,pie,16,E,3.0,3.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
9.685,67e47d34f5a37200bfd58c77,10,92.0,52,2025-04-22 18:33:51.080,957.0,53,far-from-aligned,far-anchor,3,10,2,0,10,pie,10,B,-1.0,1.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
7.171,67a72a2a346c08cd36e7860a,16,55.0,27,2025-04-22 18:33:53.778,1496.0,28,near-aligned,near-anchor,3,2,2,50,20,line,16,C,-1.0,1.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
13.603,67d5b16b8a04206523e7deef,21,56.0,42,2025-04-22 18:33:48.374,1977.0,42,near-aligned,far-anchor,8,4,2,50,12,pie,21,F,0.0,0.0,True,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
6.248,67e47d34f5a37200bfd58c77,10,93.0,25,2025-04-22 18:34:01.077,958.0,24,far-from-aligned,near-anchor,1,5,1,50,31,line,10,E,1.0,1.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
8.047,67d5b16b8a04206523e7deef,21,57.0,20,2025-04-22 18:34:02.633,1978.0,18,far-from-aligned,far-anchor,7,5,2,25,12,pie,21,E,2.0,2.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
11.923,67a72a2a346c08cd36e7860a,16,56.0,21,2025-04-22 18:34:01.217,1497.0,21,near-aligned,near-anchor,4,1,1,25,24,pie,16,F,0.0,0.0,True,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
7.801,67e47d34f5a37200bfd58c77,10,94.0,50,2025-04-22 18:34:07.631,959.0,50,near-aligned,anchor,0,2,0,25 and 75,23,pie,10,A,0.0,0.0,True,anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
11.003,67d5b16b8a04206523e7deef,21,58.0,27,2025-04-22 18:34:11.175,1979.0,27,aligned,near-anchor,2,0,2,25,25,line,21,C,0.0,0.0,True,non-anchor,aligned,2.625,included,includedResponse,13.27875,included,includedResponse
8.137,67e47d34f5a37200bfd58c77,10,95.0,20,2025-04-22 18:34:15.733,960.0,15,near-aligned,far-anchor,10,3,0,75,72,pie,10,G,5.0,5.0,False,non-anchor,unaligned,2.9166666666666665,included,includedResponse,12.482760416666666,included,includedResponse
11.852,67d5b16b8a04206523e7deef,21,59.0,32,2025-04-22 18:34:23.187,1980.0,33,far-from-aligned,far-anchor,8,5,2,50,55,pie,21,C,-1.0,1.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
7.353,67a72a2a346c08cd36e7860a,16,58.0,27,2025-04-22 18:34:43.963,1499.0,27,aligned,near-anchor,2,0,2,100,73,line,16,E,0.0,0.0,True,non-anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
21.889,67d5b16b8a04206523e7deef,21,60.0,19,2025-04-22 18:34:40.215,1981.0,19,near-aligned,far-anchor,6,3,1,50,47,pie,21,D,0.0,0.0,True,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
10.257,67d5b16b8a04206523e7deef,21,61.0,18,2025-04-22 18:35:03.027,1982.0,17,near-aligned,far-anchor,8,3,2,100,80,line,21,F,1.0,1.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
5.759,67d5b16b8a04206523e7deef,21,62.0,27,2025-04-22 18:35:14.145,1983.0,28,aligned,near-anchor,3,0,2,25,25,line,21,C,-1.0,1.0,False,non-anchor,aligned,2.625,included,includedResponse,13.27875,included,includedResponse
6.91,67d5b16b8a04206523e7deef,21,63.0,25,2025-04-22 18:35:20.276,1984.0,25,aligned,anchor,0,0,0,0 and 25,0,pie,21,D,0.0,0.0,True,anchor,aligned,2.625,included,includedResponse,13.27875,included,includedResponse
6.477,67d5b16b8a04206523e7deef,21,64.0,50,2025-04-22 18:35:29.232,1985.0,50,near-aligned,anchor,0,1,0,50 and 100,49,pie,21,B,0.0,0.0,True,anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
5.527,67d5b16b8a04206523e7deef,21,65.0,29,2025-04-22 18:35:36.115,1986.0,31,far-from-aligned,far-anchor,6,8,1,0,8,line,21,C,-2.0,2.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
12.02,67d5b16b8a04206523e7deef,21,66.0,23,2025-04-22 18:35:41.980,1987.0,20,near-aligned,far-anchor,5,2,0,25,3,pie,21,G,3.0,3.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
10.103,67a72a2a346c08cd36e7860a,16,60.0,50,2025-04-22 18:35:43.966,1501.0,50,near-aligned,anchor,0,4,0,25 and 75,21,pie,16,F,0.0,0.0,True,anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
6.96,67d5b16b8a04206523e7deef,21,67.0,52,2025-04-22 18:35:54.369,1988.0,55,near-aligned,far-anchor,5,2,0,100,43,line,21,C,-3.0,3.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
9.839,67a72a2a346c08cd36e7860a,16,61.0,50,2025-04-22 18:35:54.338,1502.0,50,near-aligned,anchor,0,2,0,25 and 75,23,pie,16,B,0.0,0.0,True,anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
7.983,67d5b16b8a04206523e7deef,21,68.0,28,2025-04-22 18:36:01.779,1989.0,30,near-aligned,far-anchor,5,1,0,75,44,line,21,C,-2.0,2.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
14.235,67a72a2a346c08cd36e7860a,16,62.0,36,2025-04-22 18:36:04.433,1503.0,41,far-from-aligned,far-anchor,9,5,1,50,45,line,16,D,-5.0,5.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
18.216,67d5b16b8a04206523e7deef,21,69.0,24,2025-04-22 18:36:10.366,1990.0,23,far-from-aligned,near-anchor,2,5,2,75,57,pie,21,D,1.0,1.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
12.5,67a72a2a346c08cd36e7860a,16,63.0,22,2025-04-22 18:36:18.932,1504.0,22,aligned,near-anchor,3,0,2,25,3,pie,16,A,0.0,0.0,True,non-anchor,aligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
10.936,67d5b16b8a04206523e7deef,21,70.0,51,2025-04-22 18:36:33.046,1991.0,51,aligned,far-anchor,1,0,1,25,25,line,21,D,0.0,0.0,True,non-anchor,aligned,2.625,included,includedResponse,13.27875,included,includedResponse
17.747,67a72a2a346c08cd36e7860a,16,64.0,34,2025-04-22 18:36:31.697,1505.0,31,far-from-aligned,far-anchor,6,9,1,100,60,line,16,E,3.0,3.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
11.755,67d5b16b8a04206523e7deef,21,71.0,18,2025-04-22 18:36:44.990,1992.0,17,near-aligned,far-anchor,8,1,2,0,1,pie,21,D,1.0,1.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
6.545,67d5b16b8a04206523e7deef,21,72.0,27,2025-04-22 18:36:59.750,1993.0,29,near-aligned,near-anchor,4,1,1,75,45,line,21,E,-2.0,2.0,False,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
24.429,67a72a2a346c08cd36e7860a,16,65.0,44,2025-04-22 18:36:49.705,1506.0,45,near-aligned,far-anchor,5,1,0,75,29,line,16,A,-1.0,1.0,False,non-anchor,unaligned,1.9583333333333333,included,includedResponse,12.647270833333332,included,includedResponse
7.986,67d5b16b8a04206523e7deef,21,73.0,26,2025-04-22 18:37:06.861,1994.0,26,far-from-aligned,near-anchor,1,8,1,0,8,line,21,B,0.0,0.0,True,non-anchor,unaligned,2.625,included,includedResponse,13.27875,included,includedResponse
